"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment","gene","id"
"1",32.927032842081,-0.147277741183232,0.301047739211765,-0.48921723035971,0.624687912183271,0.947245765492293,"Isoproterenol","A2M_12371","A2M_12371/Isoproterenol"
"2",215.210018627713,0.176759669547252,0.209596238587935,0.843334168294691,0.399041578496828,0.89060716311308,"Isoproterenol","AARS_3","AARS_3/Isoproterenol"
"3",151.205917766057,-0.0636841052370592,0.192593047348402,-0.33066668871932,0.740896266667983,0.966312237344097,"Isoproterenol","AASDHPPT_21936","AASDHPPT_21936/Isoproterenol"
"4",30.3851194993422,0.27049085372945,0.26216374455447,1.03176300822652,0.302183152379902,0.850074879713258,"Isoproterenol","AATF_26432","AATF_26432/Isoproterenol"
"5",0.840465496097652,-0.232587591560672,0.362532766433314,-0.641562951257968,0.521156994883769,NA,"Isoproterenol","ABCA6_22690","ABCA6_22690/Isoproterenol"
"6",1.05554611151815,-0.185915364415343,0.377248624934789,-0.492819197014912,0.622140345189993,0.947245765492293,"Isoproterenol","ABCA6_28368","ABCA6_28368/Isoproterenol"
"7",0.667061481457981,-0.34300239016879,0.362480566164798,-0.946264219894338,0.344013838094468,NA,"Isoproterenol","ABCB1_12","ABCB1_12/Isoproterenol"
"8",31.4460934579426,-0.118262620575655,0.248706296447762,-0.4755111642318,0.634422677678766,0.948059764608211,"Isoproterenol","ABCB10_14348","ABCB10_14348/Isoproterenol"
"9",0.459871066706658,-0.112242954770076,0.319555890628401,-0.351246708515847,0.725403271319663,NA,"Isoproterenol","ABCB11_21010","ABCB11_21010/Isoproterenol"
"10",2.23900245269362,0.537011503807767,0.393330001304439,1.36529505002625,0.172160334146073,0.781026267432589,"Isoproterenol","ABCB6_26787","ABCB6_26787/Isoproterenol"
"11",64.1749089341152,0.0414837701219808,0.238968735618691,0.173594968457188,0.862183786572308,0.986973545155141,"Isoproterenol","ABCC1_15868","ABCC1_15868/Isoproterenol"
"12",0.353370818984933,0.245143678507881,0.34258054096936,0.715579693505728,0.474250916024903,NA,"Isoproterenol","ABCC2_22","ABCC2_22/Isoproterenol"
"13",0.218472103893818,-0.0588326684438122,0.258816064805837,-0.227314593041001,0.820179126496053,NA,"Isoproterenol","ABCC2_26620","ABCC2_26620/Isoproterenol"
"14",0.531255670674857,-0.0850648919205372,0.350906023182638,-0.2424150236836,0.808458594278125,NA,"Isoproterenol","ABCC3_23353","ABCC3_23353/Isoproterenol"
"15",0.603103306767506,0.261369199831537,0.359435490015624,0.727165811645855,0.467124386950587,NA,"Isoproterenol","ABCC3_26788","ABCC3_26788/Isoproterenol"
"16",19.1351345991004,0.145142297913132,0.245336331438561,0.591605397627294,0.554114858585683,0.935153594649529,"Isoproterenol","ABCC4_16668","ABCC4_16668/Isoproterenol"
"17",85.8125604942789,0.414061886205909,0.173151551885754,2.39132645186518,0.0167876185784407,0.395558262754508,"Isoproterenol","ABCC4_26789","ABCC4_26789/Isoproterenol"
"18",152.376583045847,0.241799461234206,0.168270433240478,1.43696938658645,0.150726692340821,0.745397647681573,"Isoproterenol","ABCC5_26","ABCC5_26/Isoproterenol"
"19",122.938322570129,-0.029185199169773,0.193588071014924,-0.150759284995009,0.880165604955587,0.990022177230004,"Isoproterenol","ABCF1_35","ABCF1_35/Isoproterenol"
"20",15.9395465872114,0.238285739501722,0.291687113881337,0.816922408161853,0.41397277118982,0.895878003170278,"Isoproterenol","ABCF3_36","ABCF3_36/Isoproterenol"
"21",1.7786622636615,0.36847272948946,0.396702807183515,0.928838220494376,0.352972933659262,0.868807953266141,"Isoproterenol","ABCG1_37","ABCG1_37/Isoproterenol"
"22",0.793433398206304,-0.0784199141397917,0.371354417399358,-0.211172697739739,0.832752514400423,NA,"Isoproterenol","ABCG2_25072","ABCG2_25072/Isoproterenol"
"23",1.15913470859918,-0.0989126926061847,0.385485315721667,-0.256592634199335,0.797493261733278,0.972122378986634,"Isoproterenol","ABHD4_42","ABHD4_42/Isoproterenol"
"24",20.2245090777136,0.341366401318309,0.251117868317948,1.35938714200176,0.174023943383742,0.784147728952238,"Isoproterenol","ABHD6_45","ABHD6_45/Isoproterenol"
"25",1.00581615998216,-0.100401878340916,0.379708629263626,-0.264418215976883,0.791457676561589,0.972122378986634,"Isoproterenol","ABL1_46","ABL1_46/Isoproterenol"
"26",47.8471920702,0.283513766621936,0.379017243500638,0.748023398627926,0.454446044134398,0.900384413601149,"Isoproterenol","ACAA1_48","ACAA1_48/Isoproterenol"
"27",5.31889757549931,-0.657872916858778,0.354565671894574,-1.85543319335885,0.0635343910210934,0.626326410710734,"Isoproterenol","ACADL_23253","ACADL_23253/Isoproterenol"
"28",143.731297305457,-0.0452069780401545,0.183775711448754,-0.245989949834913,0.805690012381878,0.972122378986634,"Isoproterenol","ACADM_22566","ACADM_22566/Isoproterenol"
"29",161.96395147234,0.353034337186015,0.20584877963908,1.715017877711,0.0863419492498996,0.674339969118023,"Isoproterenol","ACADVL_20681","ACADVL_20681/Isoproterenol"
"30",349.824803114513,-0.0721726594081687,0.136241705270603,-0.52973984188483,0.596292320065758,0.941141890771824,"Isoproterenol","ACAT1_22692","ACAT1_22692/Isoproterenol"
"31",34.8802904164447,0.374277020698256,0.294578519849399,1.27055095833057,NA,NA,"Isoproterenol","ACAT2_56","ACAT2_56/Isoproterenol"
"32",124.021824445,-0.0355883073682526,0.161957547348726,-0.21973849290039,0.826074824255007,0.976979284597131,"Isoproterenol","ACBD3_59","ACBD3_59/Isoproterenol"
