"","X233_S233_L001_R1_001","X231_S231_L001_R1_001","X229_S229_L001_R1_001","X121_S121_L001_R1_001","X123_S123_L001_R1_001","X125_S125_L001_R1_001","X133_S133_L001_R1_001","X135_S135_L001_R1_001","X137_S137_L001_R1_001","X277_S277_L001_R1_001","X279_S279_L001_R1_001","X281_S281_L001_R1_001","X283_S283_L001_R1_001","X285_S285_L001_R1_001","X287_S287_L001_R1_001","X006_S6_L001_R1_001","X004_S4_L001_R1_001","X002_S2_L001_R1_001","X012_S12_L001_R1_001","X010_S10_L001_R1_001","X008_S8_L001_R1_001","X024_S24_L001_R1_001","X022_S22_L001_R1_001","X020_S20_L001_R1_001","X098_S98_L001_R1_001","X100_S100_L001_R1_001","X102_S102_L001_R1_001","X110_S110_L001_R1_001","X112_S112_L001_R1_001","X248_S248_L001_R1_001","X250_S250_L001_R1_001","X252_S252_L001_R1_001","X260_S260_L001_R1_001","X262_S262_L001_R1_001","X264_S264_L001_R1_001"
"CDC26_1162",95.2559723402676,73.8469386447415,86.7369456796519,144.854692482556,131.869944961157,112.446552976205,67.0207520257416,66.5925145255543,41.710066794986,66.3260934331195,76.1543286462184,90.5457211014286,91.0566102439832,146.068356057368,95.2955236483291,54.3807134045976,70.0433628170311,87.0108857397154,72.7691867244194,41.7797874112424,55.6538799427532,94.4039758324064,76.3121767627181,96.6721265611346,134.539093932581,114.815479702522,86.8626161675761,54.8549025433475,70.0505830806428,65.5955266153541,63.0754716006704,59.9999944453279,74.9920124435748,104.350088858337,82.4543698039691
"CDC42_1168",921.702154898082,940.809998334007,1130.6344116411,1690.7439706564,1710.188348715,1359.58104962139,1011.84989033985,1008.7532755908,877.946040099339,1103.42500893281,1189.24724851013,1226.1053609698,1448.77570941766,1512.92698719274,1533.80414253025,1239.88026562482,1074.76373109412,1552.80965320107,887.938906094777,923.797521648581,1106.12086386222,1368.35010131273,1487.71699941299,1477.09322789734,2011.90070352055,1635.44254158947,1382.24858771012,993.162446047975,1217.28250072591,1489.44625108125,1320.93590938925,1360.93445344683,1627.76779951053,1608.73053656603,1715.05089192256
"CDC45_26987",55.0069699429714,64.9853060073726,31.1520016173398,30.1297760363717,26.786082570235,17.0373565115462,13.0772199074618,19.731115414979,32.5541984741354,27.7363663447591,30.1075252787375,30.7357034931455,31.7072124956727,35.1843485393661,36.3030566279349,28.6734670678787,26.4097925375691,31.7924390202806,27.0949099505817,24.9518174817142,30.3566617869563,25.3774128581738,20.7450577607389,24.1680316402836,30.9285273408232,20.7933545917953,12.8405606508591,18.4774408567065,13.5185335769661,22.1028404899563,18.2449711241609,32.5233614750375,27.2029849060026,26.0875222145842,20.6135924509923
"CDC6_1177",87.8769885674299,112.247346740007,150.873419597704,66.0537397720457,72.1163761506327,71.556897348494,79.280645688987,64.1261250986819,70.1949904598545,82.0031700627659,56.6729887599765,73.93182732135,50.4063378136336,58.6405808989435,60.807619851791,52.4032329171577,50.5230813762192,61.9115917763359,90.5744132633731,94.0045216752954,111.940190339401,26.3925093725007,70.385017402507,48.3360632805673,61.8570546816463,63.2841226706814,62.6921490600766,47.9258622220825,47.9293463183345,68.447506033413,78.7140182785226,85.2336369690639,55.8764014285459,86.9584073819474,53.5953403725799
"CDC7_19277",18.1120510787833,25.1079591392121,23.8221188838481,11.5883753986045,4.12093578003615,20.4448278138554,9.80791493059633,20.9643101284152,9.15586832085058,18.0889345726689,13.2827317406195,14.1218097130669,13.0080871777119,12.7943085597695,19.9666811453642,8.8986621934796,10.3342666451357,0,27.0949099505817,19.7293440553089,18.3404831629528,2.0301930286539,4.44536952015833,17.0597870402002,4.63927910112348,8.13653005765904,12.8405606508591,12.7032405889857,11.6750971801071,11.4079176722355,17.7236862348991,16.8224283491573,8.08737389097375,0,12.3681554705954
"CDCA3_19307",0,2.21540815934225,1.22164712224862,5.79418769930226,4.12093578003615,0,0,0,0,0,0,0.830694689003932,0.813005448606993,0,0.907576415698373,0.988740243719956,3.44475554837858,0,3.87070142151167,5.80274825156144,3.16215226947461,3.04528954298085,3.70447460013195,4.26494676005006,3.09285273408232,0.904058895295449,1.51065419421871,1.73226008031624,1.22895759790601,0,0.521284889261739,0,1.47043161654068,6.52188055364605,16.4908739607938
"CDCA3_26988",26.8326682648641,15.5078571153957,27.4870602505939,15.0648880181859,14.4232752301265,17.0373565115462,18.7985036169763,17.2647259881067,19.3290553440179,16.8830056011577,15.0537626393688,10.7990309570511,15.4471035235329,18.1252704596734,23.5969868081577,13.8423634120794,10.3342666451357,8.36643132112648,35.6104530779074,38.8784132854617,44.2701317726446,10.1509651432695,28.1540069610028,22.746382720267,12.3714109363293,12.6568245341363,29.4577567872649,18.4774408567065,24.5791519581203,22.815835344471,24.5003897953017,21.8691568539045,15.4395319736772,15.2177212918408,20.6135924509923
"CDCA4_1183",7.37898377283763,14.0309183425009,6.7190591723674,2.3176750797209,0,0,9.80791493059633,3.69958414030857,10.1731870231673,4.82371588604505,7.08412359499706,1.66138937800786,6.50404358885594,3.19857713994237,3.63030566279349,4.94370121859978,8.03776294621669,3.34657252845059,9.289683411628,9.86467202765445,8.85402635452892,4.0603860573078,3.70447460013195,4.26494676005006,0,8.13653005765904,0.755327097109357,3.46452016063247,7.37374558743608,4.99096398160303,4.17027911409391,5.0467285047472,2.94086323308136,4.34792036909737,0
"CDCA5_1184",9.39143389270244,10.3385714102638,7.32988273349171,5.79418769930226,4.12093578003615,0,2.45197873264908,3.69958414030857,0,8.44150280057884,6.19860814562243,1.66138937800786,4.06502724303497,5.33096189990396,8.16818774128535,3.95496097487982,2.29650369891905,0,5.41898199011634,9.28439720249831,10.7513177162137,7.10567560028865,8.89073904031667,8.52989352010011,4.63927910112348,8.13653005765904,3.02130838843743,3.46452016063247,3.68687279371804,4.99096398160303,5.21284889261739,8.41121417457867,4.41129484962205,0,12.3681554705954
"CDCA7_12449",4.02490023972962,8.12316325092157,5.49741205011878,2.3176750797209,2.06046789001808,6.81494260461847,8.17326244216361,2.46638942687238,5.08659351158366,6.02964485755632,8.85515449374633,4.98416813402359,3.25202179442797,2.13238475996158,5.44545849419024,3.95496097487982,1.14825184945953,5.01985879267589,7.74140284302334,6.38302307671759,8.221595900634,1.01509651432695,2.96357968010556,0,1.54642636704116,3.61623558118179,6.04261677687486,9.23872042835326,5.53030919057706,4.27796912708831,2.08513955704696,2.80373805819289,3.6760790413517,0,0
"CDCA8_1185",3.35408353310801,3.69234693223708,1.83247068337293,1.15883753986045,2.06046789001808,6.81494260461847,4.90395746529816,0,9.15586832085058,3.61778691453379,4.42757724687316,8.30694689003932,1.62601089721399,3.19857713994237,3.63030566279349,0.988740243719956,3.44475554837858,1.6732862642253,8.51554312732567,11.0252216779667,5.05944363115938,2.0301930286539,4.44536952015833,9.95154244011679,1.54642636704116,1.8081177905909,4.53196258265614,12.1258205622137,4.91583039162405,5.70395883611775,0.521284889261739,1.68224283491573,3.6760790413517,0,4.12271849019845
"CDH1_1186",0,0.738469386447415,1.22164712224862,0,0,27.2597704184739,0,0,0,1.20592897151126,0,0.830694689003932,0,0,0.907576415698373,0.988740243719956,0,0,0,0,0.632430453894923,0,0,0,0,0,0.755327097109357,0,0,0,0,0,0,0,0
"CDH2_25558",7674.14312375113,7114.4140690344,5622.02005658814,8727.20551268906,8357.25776191332,6470.78800308524,4939.91982004368,4756.43200972339,4587.09002874614,6713.4065844032,6180.01232118556,7281.03894911947,8186.96486747242,8059.3482002748,7679.00405322393,5198.79620147953,8695.71125595699,6376.8939529626,2956.44174575061,2995.37864745602,3967.86866773675,4277.61671137377,6931.8128717669,6845.23954988034,8672.35906636682,7034.48226429389,6174.04369177189,3741.1043534563,5099.559552511,6937.43993442821,6198.07733332208,5297.94343476129,6296.3881820272,7000.15179424676,5310.06141537561
"CDH3_1191",4.02490023972962,2.95387754578966,6.10823561124309,2.3176750797209,0,13.6298852092369,10.6252411748127,7.39916828061714,15.259780534751,14.4711476581352,6.19860814562243,6.64555751203146,7.31704903746294,10.6619237998079,3.63030566279349,4.94370121859978,5.74125924729763,8.36643132112648,9.289683411628,9.28439720249831,8.221595900634,7.10567560028865,2.96357968010556,5.68659568006674,1.54642636704116,7.23247116236359,6.04261677687486,14.435500669302,11.6750971801071,2.85197941805887,8.86184311744957,6.16822372802436,5.14651065789239,2.17396018454868,8.24543698039691
"CDH5_16945",2.68326682648641,1.47693877289483,0,2.3176750797209,0,3.40747130230924,2.45197873264908,2.46638942687238,1.01731870231673,0,0,0,0.813005448606993,3.19857713994237,3.63030566279349,0,4.59300739783811,0,0.774140284302334,0,0.632430453894923,1.01509651432695,0,0,1.54642636704116,0,0.755327097109357,0,0.614478798953007,0,0,0.560747611638578,0.735215808270341,0,0
"CDK1_1196",258.264432049317,237.04867304962,190.576951070784,201.637731935719,263.739889922314,190.818392929317,107.88706423656,160.315312746705,97.6625954224062,147.123334524374,151.423141843062,160.324074977759,191.056280422643,243.09186263562,254.121396395544,119.637569490115,126.307703440548,162.308767629854,167.988441693606,174.082447546843,230.204685217752,98.4643618897142,214.859526807653,237.415369642786,233.510381423215,201.605133650885,175.99121362648,142.622746612703,153.005220939299,239.566271116945,218.418368600669,228.224277936901,238.945137687861,193.482456424833,243.240390921709
"CDK19_1201",59.7026868893226,55.3852039835562,66.5797681625497,62.5772271524644,57.6931009205062,64.7419547438755,71.9247094910397,41.9286202568305,75.2815839714381,44.6193719459167,47.8178342662302,62.3021016752949,49.5933323650266,60.7729656589051,66.2530783459812,36.5833890176384,35.5958073332453,51.8718741909842,48.770837911047,45.2614363621792,55.0214494888583,82.222817660483,40.7492206014514,58.2876057206841,46.3927910112347,50.6272981365451,59.6708406716392,56.5871626236637,48.5438251172875,71.2994854514719,65.6818960469791,55.5140135522192,55.8764014285459,69.5667259055579,70.0862143333737
"CDK2_1202",37.5657355708097,35.4465305494759,28.0978838117182,23.176750797209,12.3628073401085,30.6672417207831,17.1638511285436,23.4306995552876,20.3463740463346,30.1482242877816,23.9089171331151,25.7515353591219,30.8942070470657,24.5224247395582,26.3197160552528,25.7072463367188,21.816785139731,23.4260076991541,27.869050234884,30.1742909081195,29.7242313330614,23.3472198295199,22.9677425208181,18.4814359602169,24.7428218726585,23.5055312776817,31.723738078593,23.0968010708831,24.5791519581203,29.2327890351035,26.5855293523487,28.0373805819289,22.0564742481102,39.1312833218763,28.8590294313892
"CDK4_1203",523.907847871472,538.344182720166,348.169429840856,716.161599633759,649.047385355694,562.232764881024,414.384405817695,390.922724159272,399.806250010475,443.781861516145,472.865249966054,567.364472589686,557.721737744397,554.420037590011,675.236853279589,478.550277960459,555.753895138411,557.204325987023,237.661067280816,242.554876915268,340.247584195469,509.578450192129,500.844965937839,460.614250085406,757.748919850168,609.335695429132,553.654762181159,392.645618205013,366.229364175992,565.404919630172,459.251987439592,454.205565427248,463.921175018585,595.665090566339,634.898647490562
"CDK5_1206",107.330673059456,99.6933671704011,108.726593880127,83.4363028699525,74.1768440406508,85.1867825577309,91.5405393522324,103.58835592864,77.3162213760716,71.1498093191645,97.4066994312096,86.392247656409,78.0485230662713,81.0306208785401,94.3879472326308,86.0204012036362,86.1188887094645,60.2383055121106,99.8640966750011,88.78204824889,87.9078330913943,102.524747947022,74.8303869226653,73.9257438408676,68.042760149811,86.7896539483631,67.9794387398421,84.3033239087235,79.8822438638909,96.9673002140017,83.92686717114,82.9906465225096,79.4033072931968,63.0448453519118,86.5770882941675
"CDK5R1_1209",10.7330673059456,15.5078571153957,3.66494136674586,12.747212938465,4.12093578003615,3.40747130230924,8.17326244216361,7.39916828061714,7.12123091621712,4.82371588604505,4.42757724687316,9.96833626804719,6.50404358885594,4.26476951992316,4.53788207849186,6.92118170603969,17.2237777418929,13.3862901138024,3.87070142151167,2.32109930062458,3.79458272336954,5.07548257163475,11.1134238003958,1.42164892001668,10.8249845692881,5.42435337177269,9.06392516531229,4.04194018740455,5.53030919057706,4.27796912708831,5.73413378187913,11.2149522327716,6.61694227443307,6.52188055364605,12.3681554705954
"CDK6_1213",270.339132768506,277.664489304228,290.752015095171,285.074034805671,261.679422032296,231.708048557028,177.35979499495,168.947675740758,226.862070616631,233.950220473185,255.913964869269,228.441039476081,279.673874320806,265.481902615217,286.794147360686,333.205462133625,304.286740106775,336.330539109284,253.918013251165,274.469992298856,289.02071742998,397.917833616165,343.034347972218,281.486486163304,338.667374382014,259.464902949794,287.779623998665,200.942169316683,210.151749241928,192.508610718974,197.566973030199,190.093440345478,240.415569304401,297.83254528317,309.203886764884
"CDK7_1216",139.529874977293,134.40142833343,119.721417980365,108.930728746882,103.023394500904,98.8166677669679,129.137546586185,133.185029051109,109.870419850207,129.034399951705,95.6356685324603,92.2071104794365,128.454860879905,107.68543037806,127.060698197772,83.0541804724763,82.6741331610859,113.78346596732,99.8640966750011,70.2132538438934,76.5240849212857,119.78138869058,101.502604043615,90.9855308810678,100.517713857675,111.19924412134,85.3519619733574,79.1065436677748,85.4125530544679,134.043032648767,106.863402298657,107.663541434607,100.724565733037,93.4802879355934,131.926991686351
"CDKN1A_1219",22.1369513185129,22.1540815934225,28.0978838117182,10.4295378587441,12.3628073401085,13.6298852092369,26.9717660591399,29.5966731224686,25.4329675579183,15.6770766296464,30.1075252787375,25.7515353591219,20.3251362151748,21.3238475996158,11.7984934040788,30.6509475553186,5.74125924729763,15.0595763780277,44.125996205233,35.9770391596809,25.2972181557969,26.3925093725007,26.67221712095,19.9030848802336,17.0106900374527,18.081177905909,28.7024296901556,19.0548608834786,31.3384187466033,14.9728919448091,18.7662560134226,24.6728949120974,13.2338845488661,17.3916814763895,8.24543698039691
"CDKN1B_1222",203.257462106346,246.648775073437,339.617899985116,315.203810842043,325.553926622856,269.19023288243,338.373065105573,399.555087153326,305.195610695019,346.101614823733,303.731799135499,284.928278328349,294.307972395731,274.011441655063,312.20628700024,257.072463367189,164.200014472712,282.785378654075,263.207696662793,232.690204887614,281.431551983241,279.151541439911,279.317384849949,258.740103443037,267.53176149812,306.475965505157,290.800932387102,266.7680523687,309.697314672315,278.780988115255,294.004677543621,334.205576536593,255.119885469808,319.572147128657,300.958449784487
"CDKN3_17690",228.748496957966,153.601632381062,159.424949453445,177.302143598649,218.409596341916,136.298852092369,91.5405393522324,124.552666057055,93.5933206131393,141.093689666818,121.315616564325,144.540875886684,158.536062478364,176.987935076811,216.910763351911,103.817725590595,90.7118961073026,107.090320910419,157.924617997676,135.204034261382,201.112884338586,76.1322385745213,172.628516366149,191.922604202252,173.19975310861,189.852368012044,158.618690392965,94.6968843906209,130.88398417699,161.849831974841,154.821612110737,142.990640967837,164.688341052556,119.567810150178,90.699806784366
"CDT1_21099",47.6279861701338,86.4009182143476,61.0823561124309,26.6532634167904,35.0279541303073,20.4448278138554,31.0583972802217,44.3950096837029,40.6927480926692,55.4727326895181,43.390257019357,39.0426503831848,37.3982506359217,30.9195790194429,39.9333622907284,34.6059085301984,25.2615406881096,40.1588703414071,82.0588701360474,69.6329790187373,58.1836017583329,31.4679919441355,28.8949018810292,31.2762762403671,34.0213800749055,39.7785913929997,31.723738078593,36.954881713413,28.2660247518383,43.4926861253978,54.7349133724826,52.7102754940263,39.7016536465984,23.9135620300355,45.349903392183
"CEBPA_1240",7.37898377283763,7.38469386447415,2.44329424449724,4.6353501594418,8.24187156007231,37.4821843254016,5.72128370951453,3.69958414030857,3.05195610695019,9.6474317720901,2.6565463481239,0.830694689003932,1.62601089721399,4.26476951992316,4.53788207849186,10.8761426809195,6.88951109675716,0,6.19312227441867,5.2224734264053,4.42701317726446,7.10567560028865,5.18626444018472,7.10824460008342,1.54642636704116,6.32841226706814,3.77663548554679,4.04194018740455,7.98822438638909,2.13898456354416,3.12770933557044,4.48598089310862,3.6760790413517,0,4.12271849019845
"CEBPB_10745",34.2116520377017,39.138877481713,38.4818843508315,68.3714148517666,61.8140367005423,44.2971269300201,59.6648158277943,81.3908510867886,53.9178912227868,62.7083065185857,59.3295351081004,46.5189025842202,47.1543160192056,47.9786570991356,52.6394321105056,71.1892975478368,49.3748295267596,81.9910269470395,30.9656113720934,28.4334664326511,41.7404099570649,55.8303082879823,59.2715936021111,51.1793611206007,41.7535119101113,66.9003582518632,40.7876632439053,52.5452224362592,46.7003887204285,57.0395883611775,44.8305004765096,62.8037325035208,62.493343702979,73.9146462746553,78.3316513137706
"CEBPD_1242",64.3984038356738,74.5854080311889,70.8555330904199,24.3355883370695,39.1488899103435,23.8522991161647,50.6742271414144,88.7900193674057,43.7447041996194,71.1498093191645,48.7033497156048,60.6407122972871,39.0242615331357,42.6476951992316,29.9500217180463,61.3018951106373,41.337066580543,41.8321566056324,99.8640966750011,149.710904890285,127.750951686774,34.5132814871163,68.9032275624542,28.4329784003337,35.5678064419466,45.2029447647724,46.8302800207801,60.6291028110683,56.5320495036766,36.3627375802506,51.0859191476505,37.5700899797847,38.9664378383281,39.1312833218763,24.7363109411907
"CEBPZ_1245",268.997499355263,259.94122402949,280.368014556058,287.391709885392,298.767844052621,218.078163347791,255.823114439721,265.136863388781,205.49837786798,319.571177450485,279.822882002384,260.838132347235,299.186005087373,262.283325475275,314.929016247335,228.39899629931,211.278340300553,247.646367105344,202.824754487211,150.291179715441,220.718228409328,256.819418124718,209.673262367468,231.72877396272,324.749537078643,293.819140971021,233.396073006791,148.974366907196,212.60966443774,292.327890351035,276.280991308722,270.280348809795,274.970712293108,263.049182330391,317.449323745281
"CEL_26356",5.36653365297282,5.90775509157932,3.05411780562155,3.47651261958135,0,0,5.72128370951453,6.16597356718095,1.01731870231673,0,1.77103089874927,2.4920840670118,2.43901634582098,2.13238475996158,1.81515283139675,2.96622073115987,4.59300739783811,1.6732862642253,2.322420852907,1.16054965031229,1.89729136168477,3.04528954298085,2.96357968010556,2.84329784003337,4.63927910112348,2.71217668588635,0.755327097109357,6.35162029449287,3.68687279371804,0,2.08513955704696,5.0467285047472,2.94086323308136,0,4.12271849019845
"CENPA_1247",10.7330673059456,8.12316325092157,6.10823561124309,0,4.12093578003615,10.2224139069277,1.63465248843272,4.93277885374476,2.03463740463346,2.41185794302253,7.08412359499706,0.830694689003932,0.813005448606993,3.19857713994237,1.81515283139675,2.96622073115987,1.14825184945953,0,8.51554312732567,8.70412237734216,9.48645680842384,2.0301930286539,4.44536952015833,1.42164892001668,3.09285273408232,5.42435337177269,2.26598129132807,2.88710013386039,6.14478798953007,1.42598970902944,4.69156400335565,5.0467285047472,0.735215808270341,0,0
"CENPE_1249",2.01245011986481,0,1.22164712224862,3.47651261958135,8.24187156007231,3.40747130230924,1.63465248843272,2.46638942687238,2.03463740463346,1.20592897151126,1.77103089874927,1.66138937800786,0,0,4.53788207849186,0,4.59300739783811,0,3.09656113720934,2.90137412578072,1.26486090778985,1.01509651432695,3.70447460013195,1.42164892001668,0,4.52029447647724,0,2.30968010708831,2.45791519581203,1.42598970902944,1.04256977852348,0.560747611638578,2.20564742481102,2.17396018454868,8.24543698039691
"CENPF_1252",42.9322692237826,43.5696938003975,41.536002156453,27.8121009566508,22.6651467901989,10.2224139069277,59.6648158277943,38.2290361165219,30.5195610695019,42.2075140028942,25.6799480318643,28.2436194261337,23.5771580096028,25.588617119539,24.5045632238561,22.741025605559,16.0755258924334,16.732862642253,78.962308998838,59.7683069910828,55.0214494888583,18.2717372578851,47.4172748816889,36.9628719204338,21.6499691385762,17.1771190106135,37.0110277583585,39.8419818472734,41.1700795298514,36.3627375802506,41.7027911409391,37.5700899797847,30.8790639473543,15.2177212918408,32.9817479215876
"CENPH_11358",356.203671216071,321.234183104626,223.561423371497,242.197045830834,269.921293592368,180.59597902239,123.41626287667,151.682949752651,127.164837789591,174.859700869133,139.911441001192,181.091442202857,208.12939484339,253.753786435428,201.481964285039,131.502452414754,159.607007074874,205.814210499711,183.471247379653,163.637500694033,204.907467061955,136.022932919811,214.118631887626,227.46382720267,248.974645093626,244.095901729771,188.07644718023,110.287225113467,131.498462975943,198.212569555092,178.279432127515,189.532692733839,204.389994699155,243.483540669453,210.258643000121
"CENPK_14270",264.301782408911,264.372040348175,210.123305026762,184.255168837812,148.353688081302,129.483909487751,89.9058868637997,115.920303063002,80.3681774830218,131.446257894728,116.888039317452,132.911150240629,142.275953506224,155.664087477195,160.641025578612,90.9641024222359,164.200014472712,107.090320910419,115.346902361048,130.561835660132,161.9021961971,73.0869490315404,155.587933205542,154.959732281819,177.839032209733,151.881894409635,129.916260702809,66.4033030787891,98.9310866314341,146.163945175517,149.087478328857,143.551388579476,148.513593270609,147.829292549311,144.295147156946
"CENPW_1256",134.834158030942,124.062856923166,122.164712224862,86.9128154895338,111.265266060976,122.668966883133,84.1846031542852,80.1576563733524,63.0737595436373,103.709891549969,66.4136587030974,75.5932166993578,79.6745339634853,91.692544678348,115.262204793693,51.4144926734377,81.5258813116264,63.5848780405612,55.738100469768,61.5091314665513,98.659150807608,49.7397292020206,82.2393361229292,73.9257438408676,117.528403895128,80.4612416812949,81.5753264878106,66.4033030787891,58.9899646994886,104.810243613664,90.1822858422809,69.5327038431837,82.3441705262782,86.9584073819474,107.19068074516
"CEP55_20707",57.6902367694578,66.4622447802674,51.9200026955663,45.1946640545576,41.2093578003615,54.5195408369478,26.9717660591399,49.3277885374476,29.5022423671852,37.3837981168492,30.9930407281121,35.7198716271691,34.9592342901007,37.3167332993277,50.8242792791089,24.7185060929989,24.1132888386501,40.1588703414071,37.9328739308144,44.6811615370231,65.1403367511771,33.4981849727894,51.1217494818208,25.5896805603003,44.8463646441936,23.5055312776817,30.2130838843743,25.9839012047435,27.6515459528853,34.2237530167065,43.7879306979861,40.9345756496162,47.7890275375722,30.4354425836816,37.1044664117861
"CEP57_1257",110.013939885943,105.60112226198,80.6287100684088,85.7539779496734,80.358247710705,78.3718399531124,76.0113407121216,53.0273726777562,43.7447041996194,65.1201644616082,59.3295351081004,88.8843317234208,82.9265557579133,82.0968132585209,97.1106764797259,72.1780377915568,87.267140558924,88.6841720039407,51.093258763954,37.7178636351494,65.772767205072,68.0114664599057,79.2757564428236,82.4556373609677,132.99266756554,100.350537377795,75.5327097109357,39.2645618205013,81.1112014617969,82.7074031237074,79.2353031677844,62.2429848918822,84.5498179510892,102.176128673788,70.0862143333737
"CERK_1258",1.34163341324321,0.738469386447415,0.610823561124309,0,0,3.40747130230924,0.817326244216361,1.23319471343619,0,1.20592897151126,0,0.830694689003932,0,0,0,0.988740243719956,0,0,3.09656113720934,2.32109930062458,0,4.0603860573078,0,0,0,0,0,0.577420026772079,0.614478798953007,0,0.521284889261739,0,0.735215808270341,2.17396018454868,0
"CES1_1259",0,0.738469386447415,0,1.15883753986045,0,3.40747130230924,0,1.23319471343619,1.01731870231673,1.20592897151126,0,4.15347344501966,0,0,0,0.988740243719956,1.14825184945953,0,0,0.580274825156144,0,1.01509651432695,0,0,1.54642636704116,0,0,0,0,0.712994854514719,0.521284889261739,1.68224283491573,0.735215808270341,2.17396018454868,4.12271849019845
"CES2_13386",13.4163341324321,22.8925509798699,7.94070629461602,12.747212938465,22.6651467901989,17.0373565115462,44.1356171876835,40.6954255433943,46.7966603065696,15.6770766296464,22.1378862343658,24.090145981114,18.6991253179608,18.1252704596734,19.0591047296658,29.6622073115987,17.2237777418929,13.3862901138024,13.934525117442,16.8279699295282,18.3404831629528,15.2264477149043,14.0770034805014,19.9030848802336,23.1963955056174,31.6420613353407,15.8618690392965,53.1226424630312,25.1936307570733,19.9638559264121,18.2449711241609,20.1869140189888,17.6451793984882,8.69584073819474,20.6135924509923
"CETN3_1262",0,0,0.610823561124309,0,4.12093578003615,0,0.817326244216361,3.69958414030857,1.01731870231673,0,1.77103089874927,4.15347344501966,0.813005448606993,2.13238475996158,5.44545849419024,1.97748048743991,1.14825184945953,6.69314505690118,1.54828056860467,2.32109930062458,0.632430453894923,0,0.740894920026389,0,1.54642636704116,0,1.51065419421871,2.30968010708831,0.614478798953007,2.85197941805887,2.08513955704696,3.92523328147005,0.735215808270341,0,0
"CETN3_27006",75.1314711416195,53.1697958242139,58.0282383068094,106.613053667162,78.2977798206869,81.7793112554217,61.2994683162271,71.525293379299,51.8832538181533,62.7083065185857,61.9860814562243,78.0853007663696,64.2274304399525,79.9644284985593,70.7909604244731,61.3018951106373,60.8573480213549,75.2978818901383,65.8019241656984,62.0894062917074,72.0970717440212,69.0265629742326,77.0530716827445,59.7092546407008,105.156992958799,79.5571827859995,86.1072890704667,62.9387829181566,71.8940194775018,60.6045626337511,69.3308902718113,53.2710231056649,80.1385231014672,67.3927657210092,49.4726218823814
"CETN3_28289",18.1120510787833,11.0770407967112,10.3840005391133,38.2416388153949,47.3907614704158,54.5195408369478,2.45197873264908,17.2647259881067,21.3636927486514,6.02964485755632,11.5117008418702,16.6138937800786,26.0161743554238,25.588617119539,27.2272924709512,22.741025605559,43.633570279462,38.4855840771818,37.9328739308144,42.9403370615547,25.9296486096918,39.5887640587511,38.5265358413722,36.9628719204338,37.1142328089878,28.9298846494544,36.2557006612491,25.4064811779715,17.2054063706842,7.8429433996619,13.5534071208052,8.97196178621725,30.143848139084,102.176128673788,152.540584137343
"CFH_27007",0.670816706621603,1.47693877289483,1.83247068337293,1.15883753986045,4.12093578003615,10.2224139069277,1.63465248843272,3.69958414030857,1.01731870231673,0,0,0.830694689003932,3.25202179442797,3.19857713994237,1.81515283139675,0.988740243719956,1.14825184945953,0,1.54828056860467,0.580274825156144,1.26486090778985,3.04528954298085,0,1.42164892001668,1.54642636704116,1.8081177905909,0.755327097109357,0,0.614478798953007,1.42598970902944,3.12770933557044,1.68224283491573,1.47043161654068,2.17396018454868,0
"CFL2_15015",48.2988028767554,72.3699998718467,43.368472839826,183.096331297951,146.293220191283,204.448278138554,82.5499506658524,78.9244616599162,102.74918893399,110.945465379036,119.544585665575,127.926982106606,122.763822739656,178.054127456792,161.54860199431,77.1217390101565,118.269940494331,90.357458268166,26.3207696662794,29.5940160829634,57.551171304438,66.9963699455787,108.170658323853,153.538083361802,163.921194906363,122.047950864886,127.650279411481,69.8678232394215,97.7021290335281,146.163945175517,125.629658312079,146.915874249307,136.750140338283,141.307411995664,193.767769039327
"CFL2_27008",207.953179052697,194.955918022118,163.700714381315,126.313291844789,146.293220191283,201.040806836245,227.216695892148,279.935199950015,194.307872142496,206.213854128426,230.234016837404,201.858809427956,206.503383946176,159.928856997119,186.053165218166,274.869787754148,228.502118042446,150.595763780277,198.179912781397,197.293440553089,232.101976579437,125.871967776542,177.073885886307,167.754572561969,139.178373033704,155.498129990817,217.534203967495,260.99385210098,313.384187466033,223.880384317622,207.471385926172,247.850444344252,173.5109307518,178.264735132992,111.313399235358
"CFLAR_1269",4.02490023972962,8.12316325092157,7.32988273349171,15.0648880181859,14.4232752301265,10.2224139069277,1.63465248843272,3.69958414030857,6.10391221390039,7.23557382906758,4.42757724687316,7.47625220103539,8.13005448606993,4.26476951992316,6.35303490988861,2.96622073115987,11.4825184945953,3.34657252845059,1.54828056860467,3.48164895093687,8.221595900634,6.0905790859617,5.92715936021111,9.95154244011679,6.18570546816463,6.32841226706814,6.04261677687486,5.77420026772079,4.30135159267105,7.8429433996619,8.34055822818783,8.41121417457867,6.61694227443307,2.17396018454868,0
"CFLAR_1270",4.69571694635122,13.2924489560535,7.94070629461602,2.3176750797209,2.06046789001808,3.40747130230924,4.0866312210818,2.46638942687238,5.08659351158366,2.41185794302253,4.42757724687316,4.98416813402359,7.31704903746294,4.26476951992316,5.44545849419024,4.94370121859978,4.59300739783811,5.01985879267589,10.0638236959303,11.0252216779667,6.95673499284415,3.04528954298085,5.18626444018472,7.10824460008342,4.63927910112348,0.904058895295449,5.2872896797655,5.19678024094871,9.83166078324811,5.70395883611775,1.56385466778522,7.85046656294009,2.94086323308136,0,4.12271849019845
