"","id","hillup_pod","gnlsup_pod","hilldown_pod","gnlsdown_pod","aic_ucnst","aic_uhill","aic_ugnls","aic_dcnst","aic_dhill","aic_dgnls","res.var_ucnst","res.var_uhill","res.var_ugnls","res.var_dcnst","res.var_dhill","res.var_dgnls","LL4_POD","LL4_AIC","LL4_RSS","LL4_PODSE"
"37","Dofetilide/CCNE2_1073",-1.04752087622419,-1.04489036455396,NA,NA,41.7550786368589,34.5205792006464,37.7492261872885,41.7550786368589,47.7550786350774,51.564807004287,0.261316858165428,0.161838020479397,0.159336993290154,0.261316858165428,0.261316858168761,0.260047717305406,-1.14182161536677,36.2291517718907,4.17466034833095,0.140736562051681
"38","Dofetilide/CCP110_26981",-1.3310944084847,-1.33109421179354,NA,NA,14.4057750174867,-4.90700659025934,-0.907006555290341,14.4057750174867,20.4057750180658,24.4057750171005,0.11160101802548,0.0376852196653959,0.0376852152139249,0.11160101802548,0.111601018030391,0.11160101802541,-1.68433256357025,-1.91298206111071,0.962739756552605,0.196617534650923
"39","Dofetilide/CDC20_1157",-1.0196858029662,-1.01973913719024,NA,NA,48.0141155425941,45.4926285902305,49.4926287880766,48.0141155425941,54.0141155423043,57.6800574087016,0.348953941485249,0.283825641931399,0.283825643069925,0.348953941485249,0.34895394148871,0.344827437317497,-1.10192948227469,50.5984766912261,7.25506136316159,0.371383288445094
"40","Dofetilide/CDC42_1168",NA,NA,-0.992726679666545,-0.99272221595624,20.9950820454088,NA,NA,20.9950820454088,17.4727831461227,21.4727831558545,0.109535545178712,NA,NA,0.109535545178712,0.0800942140834166,0.08009417841793,-0.970230908499526,17.948647481741,2.06666600340192,0.745382378110503
"41","Dofetilide/CDC45_26987",-0.973459200196648,-0.883648606465646,NA,NA,45.9921729225734,38.9893051452513,42.6235775674428,45.9921729225734,NA,NA,0.306954697613757,0.178110437150505,0.179089760687072,0.306954697613757,NA,NA,-0.971504583803094,38.7603150893056,4.60151426139884,0.0759094202452618
"42","Dofetilide/CDC6_1177",-1.56884550493624,-1.55964167591402,NA,NA,21.7766780837654,14.1095963121907,12.0687421822367,21.7766780837654,27.7766780834241,31.765788440658,0.138773186079375,0.0655583163275976,0.0539949029954983,0.138773186079375,0.138773186079458,0.138694500409591,-1.85225485144773,12.8884918219536,1.70116840309046,0.0448340071303622
"43","Dofetilide/CDC7_19277",NA,NA,NA,NA,65.6297286666601,63.7025348430112,66.9814616154221,65.6297286666601,NA,NA,1.190362458707,1.13147331563794,1.12751038127568,1.190362458707,NA,NA,NA,85.6027753325351,27.8830373281918,NA
"44","Dofetilide/CDCA5_1184",NA,NA,NA,NA,83.930299241267,84.3666448341739,88.3326829037153,83.930299241267,NA,NA,1.63718921563788,1.56572802365788,1.5664514161535,1.63718921563788,NA,NA,-0.0885581905480129,93.7163036517727,38.0947815047599,12.6880141395987
"45","Dofetilide/CDK5_1206",-1.78536769626347,-1.36932684261782,NA,NA,-5.28085782642747,-11.9118885051056,-3.05464822069002,-5.28085782642747,NA,NA,0.0410448588937631,0.0267733958851661,0.0320170700585587,0.0410448588937631,NA,NA,-1.78633371065055,-10.4121673780554,0.694291145051891,NA
"46","Dofetilide/CDK7_1216",-0.936117397153639,-0.937088112650736,NA,NA,2.7768649966074,2.37266488758452,6.37266483845182,2.7768649966074,8.77686499592412,12.7392773912975,0.0525848511872371,0.0429319495570083,0.042931949388578,0.0525848511872371,0.0525848511873019,0.0524961427581216,-0.654178650359779,1.84560655711645,1.11247688195609,0.888619853361518
"47","Dofetilide/CDT1_21099",-1.30681243558687,-1.21090208066303,NA,NA,32.1822498525652,29.1331386049627,28.4683808252632,32.1822498525652,NA,NA,0.188129107935211,0.12463264990246,0.110833614558211,0.188129107935211,NA,NA,-1.51082371729786,29.5246806850245,3.22576047524867,0.351477498221164
"48","Dofetilide/CEBPB_10745",NA,NA,-1.40347619977271,-1.40347798438488,21.6777620335828,27.6777621120898,31.6777621426679,21.6777620335828,15.3040464071837,19.3040464971551,0.111462247671051,0.111462247673137,0.111462248025896,0.111462247671051,0.0697530530730695,0.0697530630131186,-1.57745720551178,14.5281804154285,1.81190767950257,NA
"49","Dofetilide/CEBPD_1242",-1.35185379362253,-1.09196416435152,NA,NA,40.7464628908008,38.7078542722508,42.4613980603641,40.7464628908008,46.7464628918945,50.4078249697341,0.239088403684224,0.191294990689081,0.190416598996165,0.239088403684224,0.239088403690673,0.236114043505467,-1.69251648985885,40.3775084800632,4.8968159235825,0.245234705201461
"50","Dofetilide/CENPH_11358",-0.720595517257312,-0.720572160324633,NA,NA,31.3900975787992,26.5905796482962,30.5905797013175,31.3900975787992,37.390097580564,41.3814130253555,0.168972761087938,0.115414868906788,0.115414879021627,0.168972761087938,0.168972761093927,0.168495623178,-1.00730128060501,27.2587048009432,2.9565286008203,2.00190015877376
"51","Dofetilide/CENPK_14270",-1.34541885981959,-1.34329285534018,NA,NA,32.6021646012265,18.9988480763773,22.9958134899813,32.6021646012265,NA,NA,0.197838516974778,0.113515224591499,0.113537121957684,0.197838516974778,NA,NA,-1.55033391007072,25.7477009854543,2.78960575318126,NA
"52","Dofetilide/CENPW_1256",-1.09307515298917,-1.09309120860377,NA,NA,21.6483510613304,17.3047832769564,21.3047833235526,21.6483510613304,27.6483510626139,31.5257359997003,0.109374935338399,0.0765514023569992,0.0765514024409947,0.109374935338399,0.109374935339753,0.108976352464026,-1.51324707483915,16.8192851892423,1.9788179494338,0.259236069206853
"53","Dofetilide/CEP55_20707",-1.05257009078909,-1.04577620258271,NA,NA,28.7818561173221,23.4184772135481,27.0662081214194,28.7818561173221,NA,NA,0.146285233537526,0.0951984889733334,0.0944093553236244,0.146285233537526,NA,NA,-1.10051861892877,22.5651720753082,2.46821525506702,0.289134596836931
"54","Dofetilide/CFL2_15015",NA,NA,-1.79261140813482,-1.80702749185222,46.7073891633616,NA,NA,46.7073891633616,34.0614203619696,38.1847642926739,0.353452483207415,NA,NA,0.353452483207415,0.151709835527468,0.152387173381482,-1.90129997858206,34.5578429811947,3.91475165798453,0.152407749916303
"55","Dofetilide/CHAC1_1279",NA,NA,-1.86364794977263,-1.86088760588347,71.134592818446,NA,NA,71.134592818446,59.1601779895109,63.1601787560109,0.819223584739326,NA,NA,0.819223584739326,0.401729512692871,0.401729690741064,-1.84983276547459,60.0736837415693,10.4450730080987,0.124558907338714
"56","Dofetilide/CHMP4C_11853",NA,NA,-1.30058357512347,-1.30058720156976,47.4118709143673,53.4118709136575,57.4118709148443,47.4118709143673,34.7197484788424,38.719748522644,0.348841722462034,0.348841722462957,0.348841722480553,0.348841722462034,0.151715347162649,0.151715286797082,-1.53475902122681,34.2234916297121,3.86473156405316,0.217354277586868
"57","Dofetilide/CHST11_28342",NA,NA,-1.00803230688296,-1.00805738518703,14.3929247394859,20.3929247397357,24.3501058650482,14.3929247394859,8.86716830549805,12.8671683614781,0.0865217576468407,0.0865217576472543,0.0867536170304922,0.0865217576468407,0.0577686727758942,0.0577686728047468,-1.10832783530271,9.62191138534239,1.50031877443175,0.858657138717413
"58","Dofetilide/CKS1B_1362",-1.23176081590501,-1.12710780653098,NA,NA,9.33591218227331,7.25665408377865,8.80627027509324,9.33591218227331,NA,NA,0.0758906386705396,0.0580908595531474,0.055384738216368,0.0758906386705396,NA,NA,-1.48842236967112,9.76135709904537,1.50838704606188,0.484295956510589
